study_hours,sleep_hours,phone_usage_hours,stress_level,mood,burnout_risk,productivity_score
7.280952296489351,9.078350972297686,5.64231816684536,2,1,Low,46.7884091657732
7.653943910805915,7.4353821734264605,8.50574528015116,4,0,High,52.4712735992442
2.5879623773573783,2.8172534574677828,2.0152837800631285,2,0,High,50.0
13.57418478870382,6.583006415286564,9.344330387534415,5,1,High,0.0
10.851859527055604,6.8469628713004695,6.8908765374822964,4,1,High,6.286319677310502
13.152985181898648,3.6577454016327575,8.232732126800302,3,1,High,0.0
12.527582905987083,11.456981470002823,5.561906926300116,2,1,Low,4.552550838564004
8.370599703355191,10.49975371480662,7.795167014240635,2,0,High,4.171166412020874
12.906239290323636,8.690223373291083,0.1620039733946721,5,1,Medium,45.468803548381814
1.238895028726873,6.622955610006072,8.183804247795353,5,1,Medium,14.080978761023239
2.7437600738680326,6.1176554158450855,0.4013885908536652,1,1,Low,60.0
0.6331820447475329,8.509734671509541,8.899133763628624,1,1,Low,40.50433118185688
4.554624630685701,7.4543186940690545,9.919627472386432,1,1,Low,55.40186263806784
5.441482055652748,2.6227310588188564,2.940674621767778,5,0,High,50.0
3.798886444834543,7.125026487703317,2.1031855628579366,1,0,Low,80.0
11.60232512812701,10.064036172328395,7.653633638580407,1,0,High,0.0
4.99454657371025,6.59239877596958,2.530263409202532,3,2,Low,70.0
3.9330831356233307,2.5195657755426843,8.655623831722036,1,2,Medium,41.72188084138982
7.597745164215478,9.862781993840331,1.028425921574767,2,2,Low,70.0
1.972939149646677,4.013637821359744,1.2595519637935826,5,2,High,50.0
11.230757730556554,4.586208348880388,9.791515551006157,4,1,High,0.0
1.0437090115167915,3.647063534322959,6.738388982700046,3,1,Medium,21.30805508649977
13.816417112407242,5.302150648714975,8.468872244289528,5,1,High,0.0
10.811426770153204,9.56751505688635,3.2432937735151803,5,0,High,14.726397281658077
2.7820195414784137,7.193858595039373,6.764837495206044,2,1,Low,71.17581252396978
0.07730963973043359,4.048812741507126,5.942418273085972,1,2,Medium,35.287908634570144
11.416459998367678,10.778300781520409,6.03150120122947,2,1,Medium,7.760194002014259
9.89600281386664,10.795818549515293,6.825324595377216,1,1,Medium,11.393362953780724
10.206100352573822,10.70578425046007,5.753591731290985,1,1,Low,15.201539580675966
10.79778485360324,4.387962113815393,4.290623693026659,5,1,High,19.557957266850504
1.036625124277265,6.512393441809881,2.7592269438054684,1,1,Low,40.0
5.018520199619816,11.849896561408752,7.68581330913202,3,2,Low,46.5709334543399
1.622166833351816,9.720124763099903,2.262724300031862,3,1,Low,40.0
12.08344796225831,2.271674212255598,6.923543061544142,3,2,High,9.96504488098774
8.72617377558581,2.6520459126049207,2.3333282264932667,5,1,High,36.369131122070954
4.632572347937089,6.639313768123328,6.253301699544539,2,2,Low,53.7334915022773
0.8898169040043309,11.092202058615602,7.470782671290289,4,1,Medium,17.646086643548557
4.353752504019271,7.387017979527142,2.187138889065392,1,1,Low,90.0
4.552566508374459,6.9781250803429025,0.5994330086130828,4,1,Low,60.0
10.214486496732897,3.054736999566306,1.3097374299417408,2,2,High,38.927567516335515
8.925804598972984,8.567801047242941,6.059969672710254,2,2,Medium,60.071128641583805
12.420978396068572,10.221031606002255,8.494464062257356,5,0,High,0.0
6.61100895226729,5.804200075075624,0.44996821235424367,3,0,High,50.0
1.6743194431362238,9.756118509253275,7.341512590416462,3,2,Low,28.292437047917687
9.98542702112193,11.644766539008117,3.4131864595005212,2,1,Low,28.006932596887744
10.650990680636564,4.037664591276891,4.785283699195225,5,1,High,17.818628100841053
7.857880765972947,7.233296311947413,9.288595498455656,5,1,Medium,58.55702250772172
10.793540519363853,4.871379580845756,3.3197150473584545,1,0,High,14.433722166388463
6.91313834910147,9.928544190338393,4.65336933939486,3,2,Low,61.7331533030257
7.318259611347917,7.775933658811575,0.13682414760681105,2,2,Low,100.0
5.985574257019695,8.345824175503038,0.8159872000483837,4,1,Low,90.0
0.35586777441733264,9.979141596158941,2.5859159113478403,3,1,Low,40.0
1.5104799779062623,5.959704726624549,0.27852240821074403,1,2,Medium,50.0
0.4400085996142795,11.150900684070432,6.3137532604825095,5,0,High,13.431233697587452
8.909745757692926,7.3302886724614,4.263983568016226,2,2,Low,69.13135337145424
4.400983735068573,3.57954822835348,5.48145202728022,3,1,Medium,47.5927398635989
7.119989676305838,8.958991181688024,1.7464718589632955,4,1,Low,90.0
12.705930634965302,9.932613504382545,2.959320294366161,1,2,Low,26.47034682517349
3.490091208084249,5.1676167706752665,6.638244748527251,1,1,Medium,41.808776257363746
5.745360922498817,10.57179256998753,9.653027236303998,3,1,Low,26.734863818480008
10.577715939602681,11.061432547657663,0.504167736022092,4,1,Medium,27.11142030198659
3.2031743168827145,4.769044873778089,8.903843208552662,1,1,Medium,30.480783957236692
1.0777187376031019,11.83521472715222,5.768812013112084,2,1,Low,26.15593993443958
4.056520340792752,3.4071152804875844,5.639195667556237,1,2,Medium,56.804021662218815
2.257098021556062,4.0201566840249,5.002785352077604,4,2,High,59.98607323961198
13.015767132796023,3.8422483923802613,0.6939408590418339,5,1,High,14.921164336019885
11.313685313901837,10.939897100078705,0.8987685173616067,5,1,Medium,23.431573430490815
8.867652591145928,8.542925523249618,6.009120056590861,3,0,High,40.61613676131605
12.200448262628047,3.5210428322227285,3.409585714355583,4,0,High,6.9498301150818484
11.251409076587603,6.40323418368349,9.172680665776806,1,1,Medium,0.0
2.611980824404502,8.15298025069802,4.065905373594722,1,2,Low,94.67047313202639
12.495825978859688,2.834640849893833,1.4328145870264108,5,1,High,17.520870105701558
7.55079138681911,10.824163684073387,7.14718833502036,5,2,Medium,49.2640583248982
11.304162172296875,10.036035354415352,2.9335342144100984,2,0,Medium,13.479189138515622
12.545278198928905,7.052067735766382,5.2547030735589315,5,1,Medium,36.000093637560816
4.452048649606095,11.671266152591704,6.978327855051701,2,1,Low,40.108360724741495
1.5407269433874746,6.177609792750997,9.002641112020704,1,1,Low,9.986794439896478
3.1910922755871836,11.841103190364977,7.921911948016761,2,0,Medium,25.390440259916197
5.979509040767589,8.67919998803627,6.763610678727241,2,2,Low,81.1819466063638
11.452206722914903,8.346712732539414,6.796331823951435,3,1,Medium,33.75730726566831
12.050228165588809,3.65954895295785,9.459246440320864,5,2,High,0.0
0.09732982743666985,10.81927758304644,2.9582409749653604,2,1,Low,40.0
7.15046223608592,6.2748968792061515,0.011120941961874076,1,2,Low,70.0
5.843754044082906,3.6223340578247933,2.719545593981987,4,1,High,60.0
3.1095093465902233,2.12607519975759,2.17891379626744,2,2,Medium,70.0
1.6781151426715593,7.597556836383825,6.618345851139981,5,0,High,41.9082707443001
4.726612399650792,7.2739962212267635,6.337115997655291,3,2,Low,83.31442001172354
13.200735854775267,9.193536223691586,5.934613827047238,1,2,Low,9.323251590887471
4.524841048290574,10.902580530178021,0.162434432094537,3,0,Low,50.0
7.263068704407125,2.7940658464302954,7.287780544506475,4,0,High,28.561097277467624
9.84226542453249,9.314964903403624,3.235304124854915,2,1,Low,29.612152253062973
5.090814433310116,3.8741194409758224,6.650559890066311,2,2,Medium,51.74720054966845
13.604949158093449,10.581770531571639,5.565784285021533,5,1,Medium,0.0
13.474262129189558,10.19063513861656,3.4273092542790717,2,1,Low,10.49214308265685
3.524952141555098,7.407937549855443,1.3457626710410775,1,0,Low,80.0
6.961479082493396,9.102427986233115,0.9441889766048095,4,0,Medium,50.0
4.2122963374347755,5.143501131837484,8.315183331122235,3,2,Medium,43.424083344388826
3.9877669212845466,6.7116789893281465,9.18397542081558,4,0,High,19.080122895922102
0.5164172629634591,10.216368977104716,6.497880467642996,2,1,Low,22.51059766178502
8.533900675718556,6.592651971732139,1.0343411486048337,3,2,Low,47.33049662140722
7.037506325204061,5.577982653254418,4.020272168882407,5,1,High,54.898639155587965
0.7207025174998509,6.942124472502999,7.2893920010515725,4,1,Medium,18.553039994742136
3.90105049931256,10.282492524372184,7.798208840100681,3,0,Medium,26.00895579949659
12.715722403533151,5.352080473708727,1.182186222910886,3,1,High,16.421387982334245
3.353866469337614,3.737615931357438,0.0003071884538241587,3,0,High,50.0
2.0285282092771233,9.120140203307807,7.12137045880605,1,2,Low,49.39314770596975
6.852338643885882,10.259782127080818,3.5659617598620565,4,1,Low,57.170191200689715
13.79910635754841,3.0063747852353333,2.5448133161826023,3,1,High,11.004468212257947
3.3887738011610056,4.398741127559447,0.1289746978952544,4,1,High,60.0
9.4098976636823,3.419719897609939,5.402994067614997,3,0,High,10.935541343513517
10.662674614602047,5.479414115821666,8.511507354259818,5,2,High,9.129090155690676
3.3269256158935954,6.503509789054126,9.57631646272588,5,1,Medium,27.118417686370606
10.195028880566035,9.488263369633065,5.657449506132892,5,1,Medium,15.737608066505366
5.148963858069545,8.51147584881674,5.144613277398942,2,0,Low,69.2769336130053
8.852281628310113,8.209285674784311,0.850563854892411,3,1,Low,65.73859185844944
8.869415950652526,5.523749466096544,5.488728015425997,2,0,High,13.209280169607386
7.5008455770466185,10.4144755308476,3.7997907896539465,4,1,Low,56.00104605173027
1.2640567807617162,6.712871673981645,6.071352808835769,2,1,Low,24.643235955821154
11.694234938249332,11.791049380151545,3.887263478765467,4,2,Medium,27.092507914926003
4.490920909604302,8.341421382957368,2.4029912345036673,4,1,Low,90.0
2.611259145597959,3.262647415645027,0.949652752283765,4,2,High,70.0
0.5708519817666948,8.76177562075434,3.1491844458889573,2,2,Low,79.25407777055521
8.272501204635386,5.25104015431699,0.9664483428775228,3,0,High,28.637493976823066
9.485901065791953,8.863271966860975,1.7689695082398393,2,1,Low,62.57049467104024
0.23222960498998613,2.6964114816240574,9.87336158579546,3,0,High,0.0
7.1693028161899335,3.748814371759594,4.4410355690661865,3,1,Medium,52.79482215466907
3.1709408527711314,10.557372589057863,5.3187176650501655,4,2,Low,58.40641167474917
9.032419065732299,4.271795570235149,8.736185287372153,2,1,High,6.156978234477741
2.44113000606988,10.3704112524294,9.955689004906878,3,1,Low,25.221554975465608
9.673128333434523,4.792760884544104,5.8271444934468155,5,1,High,17.498635865593307
5.414294848207524,8.428819100587077,8.124738210441716,3,1,Low,64.37630894779141
13.114219842314283,8.94150573509831,3.2694102433667527,5,0,High,33.08184957159482
1.9252932180439055,7.126547531450529,3.057439574472911,2,2,Low,79.71280212763544
4.774928914703619,5.053106766967312,4.027037209945602,2,1,Medium,54.86481395027199
1.588629297368247,4.126443763710961,6.725072626736491,2,2,Medium,31.374636866317545
12.945710655899878,2.331893545624262,6.821916892550988,3,1,High,0.0
12.282750947333735,5.0394640124072385,3.152394346494508,1,1,High,17.824273530858786
3.6111827880121785,8.53162790531283,1.3320992413662869,3,1,Low,90.0
9.239776644478507,11.383048184484826,6.323962564655085,3,0,High,7.181303954332037
11.441110802817022,10.71204482263052,1.2832586218876452,4,1,Medium,22.79444598591489
7.772811362392472,9.660647765353026,5.7849250822933005,4,2,Low,56.0753745885335
7.415108096984091,9.884473432532987,6.93422128056309,3,2,Low,50.328893597184546
3.3859320726063236,8.649849034759953,7.006114963944516,5,1,Medium,69.96942518027743
1.303438749282589,4.60286857566003,7.534721106595967,4,1,High,17.326394467020165
12.561020611346574,11.071950307058298,8.728594215656646,3,0,High,0.0
12.605852800286627,8.70732311905834,4.999589919647884,1,2,Low,46.97278640032744
8.863420401825751,7.6044063098044,7.302491895295712,5,0,High,34.17043851439268
4.746417074681809,3.1098946921348105,6.191727353658367,2,2,Medium,54.04136323170817
4.888934044577253,6.470555438064254,1.8663993979768256,3,1,Low,60.0
10.163379504183352,6.6035827120192625,0.2568964486940817,3,1,Low,29.18310247908324
12.559543639336079,10.645636095226699,2.845413856769338,5,2,Medium,27.202281803319607
12.419209939711642,7.466482201877884,4.430337063376194,4,0,High,30.752264984560817
10.918257642006735,5.804005489704096,6.171059444286563,4,1,High,9.553414568533512
8.988443046160029,11.768003285106593,8.499593305032054,4,1,High,7.559818244039587
1.1779595099306837,3.107205933263157,1.9624571670616564,2,1,Medium,40.0
2.2628019973245928,6.225484283119446,1.255497898984771,5,1,Low,60.0
12.57975863937911,2.420246751714053,9.634799474743275,5,1,High,0.0
8.49000683523426,9.399041207669303,1.0804455937640711,4,2,Medium,47.5499658238287
0.12875872263281507,11.180765521991507,4.784910701071892,4,0,Medium,21.075446494640538
1.4206016001244495,4.800373295504894,5.8556372879330185,1,2,Medium,35.72181356033491
9.289024767512782,10.583416767991208,5.413744209074382,1,0,Medium,11.486155117064179
0.07086217384706162,4.922182304618977,0.860321570329432,3,1,Medium,40.0
2.2513127198449814,11.107701616439153,0.5702691400361937,3,1,Low,60.0
7.6822730511322055,9.539619035967839,1.0548342746103567,5,0,Medium,50.0
9.686532767697706,10.049067768414385,5.855876838726125,5,0,High,7.2879519678808435
9.127457633036407,2.180065556004545,5.443448876343211,2,2,High,32.14546745310191
3.1397703324478368,11.62810357074026,2.3374079203674425,2,1,Low,60.0
9.970509098865502,9.266709920703233,6.377741418455916,1,0,High,3.2587474133929106
3.321487224955201,5.047510953861333,8.200675020556494,3,0,High,23.99662489721753
4.555595774229748,10.29394664858847,0.41578959846593766,1,2,Low,70.0
10.450879671652338,4.8152119841492995,4.981299435480424,1,2,High,27.83910446433619
9.094860586661005,10.727538395661279,6.893104121026903,3,1,Medium,15.06017646156046
11.889127746918492,3.12580390411937,2.5231192706968706,2,0,High,10.554361265407543
9.206580492204807,9.036859774607958,3.0777090529314908,3,1,Low,33.57855227431851
7.956320446696603,7.406984766449103,6.136379029893838,4,0,High,64.3181048505308
1.3114467495932947,2.9653447019544084,8.979352934437369,4,0,High,0.10323532781315592
5.148021242832069,4.41893828258839,8.099244203028993,4,1,High,34.50377898485503
3.7128331475441563,2.124040362773148,5.831302190995835,5,1,High,45.843489045020824
3.41585500730717,6.687679654645058,7.3022171775724924,2,1,Low,38.488914112137536
13.622147766534239,5.012652607600003,3.6482247020779868,2,1,High,8.648137656938871
5.503368145334646,7.983574842977588,6.409655280987577,5,2,Medium,82.9517235950621
12.488651772479585,4.972378077086172,4.6618159112755695,1,2,High,19.24766158122423
8.83594076396168,4.999191115069847,1.8993613645756091,4,1,High,35.8202961801916
11.127358249583079,9.431931987316034,7.017382738772572,4,1,High,4.2762950582217485
7.03691930347269,2.4814283597835347,5.56464637348822,1,1,Medium,47.176768132558905
8.076654384769027,11.028949951919872,3.586215819535914,3,1,Low,36.68564897847529
6.895247713464094,10.522638743911815,9.113391900786308,3,2,Low,39.43304049606846
2.7334018291726228,8.678046832264066,0.20934117826733267,2,1,Low,90.0
10.114329613661074,7.932215701073843,3.1577315124949603,5,2,Medium,68.63969436921982
3.930813074171981,10.923024981396523,0.5688139777764656,2,2,Low,70.0
0.34042353004035375,3.8533017952871447,7.6652731622162715,3,1,Medium,16.67363418891864
9.03661214270035,2.789691621908286,7.021074541137926,1,1,High,14.711566580808622
2.479549511698685,4.395101699095381,3.31352218736317,2,0,High,48.43238906318415
13.1664201809408,9.945782787001903,6.75662902207073,4,1,High,0.0
13.355000078036223,2.3467026672648332,3.9593722619594987,4,1,High,8.428138300021391
12.80810146308628,7.828068350834896,7.562537914224343,1,1,Medium,23.146803113446886
5.182221803576222,11.954375161913099,4.5418366273670605,3,2,Low,62.2908168631647
0.216392631404144,10.556960938375394,4.122797278316655,4,0,Medium,24.386013608416725
12.996459876228155,7.214456890435894,9.347299154883009,4,1,High,13.281204844444176
5.994578076442401,2.6364090928664234,2.5087909989070023,5,1,High,60.0
13.533167466611374,10.313735143857098,1.2044733999656543,2,1,Low,12.33416266694313
13.49067967924954,7.989785081772105,5.845431132594582,3,1,Low,28.31944594077939
11.942132376543041,3.1493299705956685,9.693218122841788,2,2,High,0.0
4.122284488974199,2.9385728482335622,3.7783921372718665,3,1,Medium,56.10803931364067
5.391368200426953,11.096268194365924,0.6203676362878152,4,1,Low,60.0
11.915913401235997,8.692002629380784,3.3930526730956743,5,0,High,38.45516962834164
4.4369080721878875,10.292867993167555,5.059316543195584,2,1,Low,49.70341728402208
2.372898453605295,10.789789002822673,1.619230066322137,4,2,Low,70.0
7.795217674416902,7.717723520483222,6.58102218056492,3,1,Low,72.0948890971754
13.106166838250934,7.174463517550413,9.977493890102005,2,2,Medium,19.581696358235305
9.744417153449621,6.304274103209902,4.517394759814438,2,1,Low,23.6909404336797
7.98085638125111,5.169465877911193,3.5472855673021266,4,0,High,47.263572163489364
1.3604709127907595,6.345959608587117,4.007041668344666,2,0,Low,24.964791658276667
8.610101173788376,9.738796557301564,1.1514617839520114,5,1,Medium,36.94949413105812
13.860753901459686,8.019234310151315,8.832736014262238,5,1,High,11.532550421390376
1.9611762133113364,10.925232899548462,4.1482565552135195,4,2,Low,44.2587172239324
7.256615133092314,6.433800143791878,3.8727441142484134,3,1,Low,55.63627942875793
12.283223006991376,8.07089578718754,6.596902729304743,4,1,High,30.599371318519403
10.370760648558862,8.313075530919887,4.420334209311235,5,1,Medium,51.04452571064951
9.758220373933751,7.916971623063255,6.482334688078461,1,1,Medium,43.79722468993894
9.83477717581953,9.026337730855163,0.6144629013078751,1,1,Low,30.826114120902346
5.032876117076572,4.374334683748063,8.137233437222275,2,0,High,24.313832813888624
4.1102858197029075,7.123637775457906,9.405039528794026,2,0,Medium,47.97480235602987
11.33105617669919,3.0422480280834767,6.487653861593859,1,0,High,0.0
11.34158752550853,5.845113276448125,9.545659288588107,5,0,High,0.0
12.139012460121451,6.876670686212644,1.514323143699633,2,0,Medium,9.304937699392745
12.785367735790597,8.522242595454724,4.774161894803537,4,1,Medium,37.20235184702932
7.158793584053129,11.505310525862035,6.018067339454473,4,1,Medium,44.90966330272764
7.0212281256207945,8.006510665483558,5.817366474211867,5,2,Low,85.91316762894067
11.176132505534852,9.435939161765598,4.014617790890433,2,0,Medium,9.046248517873575
9.099495030888711,7.062660594952027,3.380844093662614,4,1,Medium,62.59830437724338
9.827536281607847,8.341040313763314,1.268240225504188,2,1,Low,60.862318591960765
11.141097372105415,2.7093221613377345,3.917424505622782,2,0,High,9.707390611359017
12.460074785445928,4.54391580841847,1.6266081510548513,4,2,High,27.699626072770364
4.731932195921502,5.618530932051387,7.3436567649221836,1,0,High,28.28171617538908
5.258161336959216,6.724933550065136,2.0883093549459,4,2,Low,70.0
1.315747157772166,2.4564874550238374,0.5856530528453385,5,2,High,50.0
8.095921973946435,3.400240975533177,5.523661378172343,3,1,High,26.902083239406114
0.5031918331543892,4.768143077913058,5.952297327194016,4,1,High,25.23851336402992
6.518372253854443,11.715326909010507,8.719130612805055,2,1,Low,31.40434693597473
7.597024885906073,5.313470071030507,5.769816124176819,2,1,Medium,46.150919379115905
4.011577529795982,6.820410581120825,3.4548085372344572,4,1,Low,57.72595731382771
8.27166564796615,3.9609771273839294,8.030118815263204,3,0,High,3.4910776838532236
0.427003499146692,8.107800710757683,5.402788931874211,4,0,Medium,47.986055340628944
0.5228746424890018,4.806832155159743,0.7928028463119174,3,1,Medium,40.0
11.516407849235215,4.069925784384267,5.6585056031324665,3,1,High,9.125432738161594
5.04266897975768,7.16572628445979,9.080185454216624,5,2,Medium,69.59907272891688
1.778847177126387,2.055057991604208,3.9631262549822055,2,0,High,25.184368725088973
7.311405640767261,2.076640326492253,2.9632580189980007,2,2,Medium,70.0
10.779909743380552,4.190688091018577,1.4346945701802005,3,1,High,26.100451283097243
3.0214943849558047,2.3672136250082114,1.5144552193535732,2,1,Medium,60.0
8.720466661466004,3.0802575413069135,4.327714843418189,1,1,High,29.759092475579035
1.194864509912752,5.388606493387516,5.956798241615296,3,1,Medium,25.21600879192352
0.7235440963605078,10.025856795798129,0.8061540516960175,2,0,Low,30.0
7.438964841954072,7.720486433693008,9.395685890251658,1,1,Low,58.021570548741714
7.5688917025414915,7.126677259564164,7.55133617445196,5,2,Medium,77.2433191277402
8.924018620974891,4.934888232081216,5.866239182836627,2,1,High,21.04871098094241
10.165278672117262,11.317537194328164,8.284386709389908,1,1,Medium,2.751673092464152
13.661929112475484,5.9701504123719165,0.8018675681211329,4,2,High,21.69035443762258
7.228204876216735,2.870927667957715,4.768388777331244,4,2,High,61.15805611334378
4.521390621177444,8.170665161178013,6.300931268616634,1,1,Low,73.49534365691683
11.132606726761852,3.138383934766014,8.286529061182893,3,1,High,0.0
3.791651517669039,5.452231428016921,7.834695600492677,3,2,Medium,45.82652199753662
6.1455998898789055,7.074119387178088,2.7706924971339966,2,1,Low,90.0
1.0983893387917234,10.742225246851758,9.408801695592043,4,1,Medium,7.955991522039781
0.35491040781640515,6.935465803401186,1.2434584143087035,3,1,Low,40.0
13.47707780549095,9.022587660316642,8.751336186211521,3,2,Medium,0.0
11.703721687170882,11.928168389990704,9.709402496046186,4,0,High,0.0
9.743638885311771,3.314891198979816,1.7715352322262556,5,2,High,41.28180557344115
5.725341221799779,4.747315255195195,7.220660642037853,3,0,High,28.896696789810733
2.426120480991841,5.945760755976464,0.40285518777998464,1,2,Medium,70.0
2.1901185973952044,6.218281785388314,4.0542282513915495,2,1,Low,54.72885874304225
3.503400574304335,6.110210752655457,5.162832991976741,3,1,Low,49.185835040116295
7.689173305885687,11.07611002556555,5.806452259096341,3,2,Low,55.9677387045183
10.004342917800873,9.140326444668565,9.359372482485595,5,1,High,0.0
9.242763274048238,8.079052140907038,6.722506872941947,1,1,Medium,45.17364926504907
3.9190745572431998,5.093727178627821,4.81277951219237,2,0,High,40.93610243903815
13.368113929284718,10.237903842212948,8.096750362658893,3,0,High,0.0
10.33055683374076,11.550605114849889,9.50532820954409,2,1,Medium,0.0
7.76095673515961,10.211982825502265,0.22066148682290843,4,1,Low,60.0
8.56409044728093,2.015651051914729,9.825212722560387,3,0,High,0.0
5.8744008739890585,8.36401370183407,0.8613213906368034,3,0,Low,80.0
3.4682338530162045,2.5113538144210072,8.143867792687614,4,1,High,34.28066103656193
4.983617501117662,4.576072203337219,2.803347525514125,5,1,High,60.0
10.609845546501168,2.595247003477717,1.3217965775387175,3,2,High,36.95077226749416
0.20150884081658216,8.037954529493877,4.398556397138349,2,0,Low,53.00721801430826
1.6250169670968273,8.865899134926067,6.4395657944761355,1,0,Medium,42.80217102761932
0.6440369883045385,3.144876380659051,3.80951845023475,2,2,Medium,45.952407748826246
0.5702032324655819,5.838388830449794,0.5456540828269896,5,1,High,40.0
11.9764481761541,6.562365089555421,5.994611396587166,1,2,Low,15.144702136293668
9.851210031320331,5.690530217609166,9.024032761106747,2,2,High,10.623786037864608
6.638433607222552,3.2102500048519307,3.832153659472517,2,2,Medium,65.83923170263742
1.3696782491140207,6.1894779018747546,2.1633277763082703,4,0,Medium,30.0
6.882622251635653,9.511780478084182,4.425773459328154,5,2,Low,62.87113270335923
6.62860479092792,2.7100766453325544,0.4836271104878087,4,2,High,70.0
2.4248261787402123,2.8018001408190347,8.204875844802748,1,1,Medium,33.97562077598626
6.073923089331623,5.547712918359842,8.263408109501867,4,1,High,33.682959452490664
5.579066281563228,11.417257116189251,5.880004634296284,5,1,Low,45.59997682851858
8.621901372731031,8.685726467229141,3.5310288893838946,3,0,Medium,54.235348689425365
8.891311112147013,8.786699566725648,7.997833644457834,3,1,Medium,40.554276216975765
0.6342561368086232,5.61919990837865,5.546870247883672,1,1,Medium,27.26564876058164
5.244576604770597,7.9366079120853845,8.259323085500162,3,1,Low,63.70338457249919
8.76203881999931,2.101311840277434,6.314587925830207,4,1,High,19.616866270852416
7.043907620121228,8.360960464095422,7.844054732127973,1,1,Low,65.77972633936014
11.990857776636512,11.132869475762368,5.985629932177599,5,1,Medium,5.117561455929447
9.22171084266523,8.125734683448192,4.141410682156662,1,2,Low,68.18439237589054
2.2810819791400156,10.736985934663451,9.579458599261375,1,0,Medium,17.102707003693126
0.9879624636060178,9.239730554660937,5.411138248788447,2,1,Low,27.944308756057765
8.99386989488842,3.2055841640369023,6.050895185405384,2,0,High,9.776174598530982
0.3711583475827054,11.024533072858418,2.2048763941474925,1,1,Low,40.0
8.200858137828487,2.664438443557749,6.256507894272765,3,2,High,32.71316983949374
13.163223379949406,7.3396747254776376,5.716076494829439,2,2,Low,40.60350062610578
8.056638490262305,3.4213712379345766,1.8483839794702495,5,1,High,39.71680754868848
